"county","Variable","col","Value"
"Russell","Citizen","U.S. Born",0.990125930165999
"Saline","Citizen","U.S. Born",0.933865614066565
"Scott","Citizen","U.S. Born",0.924715909090909
"Sedgwick","Citizen","U.S. Born",0.90488007596801
"Seward","Citizen","U.S. Born",0.689653690813784
"Shawnee","Citizen","U.S. Born",0.947050203588527
"Sheridan","Citizen","U.S. Born",0.973923350454366
"Sherman","Citizen","U.S. Born",0.986620416253717
"Smith","Citizen","U.S. Born",0.989839572192513
"Stafford","Citizen","U.S. Born",0.932175925925926
"Stanton","Citizen","U.S. Born",0.876686831084225
"Stevens","Citizen","U.S. Born",0.814449064449064
"Sumner","Citizen","U.S. Born",0.987477789999154
"Thomas","Citizen","U.S. Born",0.979305993690852
"Trego","Citizen","U.S. Born",0.983734327346662
"Wabaunsee","Citizen","U.S. Born",0.989281120480206
"Wallace","Citizen","U.S. Born",0.980564263322884
"Washington","Citizen","U.S. Born",0.965353499824129
"Wichita","Citizen","U.S. Born",0.84437386569873
"Wilson","Citizen","U.S. Born",0.979031012029577
"Woodson","Citizen","U.S. Born",0.991902834008097
"Wyandotte","Citizen","U.S. Born",0.840733554718108
"Allen","Citizen","U.S. Islands",0.00328721045791606
"Anderson","Citizen","U.S. Islands",0.000126646403242148
"Atchison","Citizen","U.S. Islands",0
"Barber","Citizen","U.S. Islands",0
"Barton","Citizen","U.S. Islands",3.64976823971678e-05
"Bourbon","Citizen","U.S. Islands",0.000135025654874426
"Brown","Citizen","U.S. Islands",0
"Butler","Citizen","U.S. Islands",0.00181565091085154
"Chase","Citizen","U.S. Islands",0
"Chautauqua","Citizen","U.S. Islands",0
"Cherokee","Citizen","U.S. Islands",0
"Cheyenne","Citizen","U.S. Islands",0
"Clark","Citizen","U.S. Islands",0
"Clay","Citizen","U.S. Islands",0
"Cloud","Citizen","U.S. Islands",0
"Coffey","Citizen","U.S. Islands",0
"Comanche","Citizen","U.S. Islands",0
"Cowley","Citizen","U.S. Islands",0.000831508633831315
"Crawford","Citizen","U.S. Islands",0
"Decatur","Citizen","U.S. Islands",0
"Dickinson","Citizen","U.S. Islands",0.000307440049190408
"Doniphan","Citizen","U.S. Islands",0
"Douglas","Citizen","U.S. Islands",0.00140040185444519
"Edwards","Citizen","U.S. Islands",0.00100300902708124
"Elk","Citizen","U.S. Islands",0.000372717107715244
"Ellis","Citizen","U.S. Islands",0.00124167902597179
"Ellsworth","Citizen","U.S. Islands",0.00015600624024961
"Finney","Citizen","U.S. Islands",0.00131958096571783
"Ford","Citizen","U.S. Islands",0.000316875036008527
"Franklin","Citizen","U.S. Islands",0.000271812992661049
"Geary","Citizen","U.S. Islands",0.0135102074102264
"Gove","Citizen","U.S. Islands",0
"Graham","Citizen","U.S. Islands",0
"Grant","Citizen","U.S. Islands",0
"Gray","Citizen","U.S. Islands",0
"Greeley","Citizen","U.S. Islands",0
"Greenwood","Citizen","U.S. Islands",0
"Hamilton","Citizen","U.S. Islands",0
"Harper","Citizen","U.S. Islands",0.00136495478587272
"Harvey","Citizen","U.S. Islands",0.000717669011052103
"Haskell","Citizen","U.S. Islands",0
"Hodgeman","Citizen","U.S. Islands",0.00154718927282104
"Jackson","Citizen","U.S. Islands",0.000149253731343284
"Jefferson","Citizen","U.S. Islands",0.000370409567149963
"Jewell","Citizen","U.S. Islands",0
"Johnson","Citizen","U.S. Islands",0.000811553701919854
"Kearny","Citizen","U.S. Islands",0
"Kingman","Citizen","U.S. Islands",0.000385109114249037
"Kiowa","Citizen","U.S. Islands",0
"Labette","Citizen","U.S. Islands",0
"Lane","Citizen","U.S. Islands",0
"Leavenworth","Citizen","U.S. Islands",0.00232656244007823
"Lincoln","Citizen","U.S. Islands",0
"Linn","Citizen","U.S. Islands",0.000944584382871536
"Logan","Citizen","U.S. Islands",0
"Lyon","Citizen","U.S. Islands",0
"Marion","Citizen","U.S. Islands",0
"Marshall","Citizen","U.S. Islands",0
"McPherson","Citizen","U.S. Islands",0.000170928483522494
"Meade","Citizen","U.S. Islands",0
"Miami","Citizen","U.S. Islands",0.00119309838472834
"Mitchell","Citizen","U.S. Islands",0
"Montgomery","Citizen","U.S. Islands",0.000234027615258601
"Morris","Citizen","U.S. Islands",0
"Morton","Citizen","U.S. Islands",0
"Nemaha","Citizen","U.S. Islands",0.000295304655970076
"Neosho","Citizen","U.S. Islands",0
"Ness","Citizen","U.S. Islands",0
"Norton","Citizen","U.S. Islands",0.00536672629695885
"Osage","Citizen","U.S. Islands",0.000746268656716418
"Osborne","Citizen","U.S. Islands",0
"Ottawa","Citizen","U.S. Islands",0
"Pawnee","Citizen","U.S. Islands",0
"Phillips","Citizen","U.S. Islands",0
"Pottawatomie","Citizen","U.S. Islands",0.00366850828729282
"Pratt","Citizen","U.S. Islands",0
"Rawlins","Citizen","U.S. Islands",0
"Reno","Citizen","U.S. Islands",0.000811764338568173
"Republic","Citizen","U.S. Islands",0
"Rice","Citizen","U.S. Islands",0
"Riley","Citizen","U.S. Islands",0.0024259550531844
"Rooks","Citizen","U.S. Islands",0.000192826841496336
"Rush","Citizen","U.S. Islands",0
"Russell","Citizen","U.S. Islands",0
"Saline","Citizen","U.S. Islands",0.00120211716156813
"Scott","Citizen","U.S. Islands",0
"Sedgwick","Citizen","U.S. Islands",0.00104238849108343
"Seward","Citizen","U.S. Islands",0
"Shawnee","Citizen","U.S. Islands",0.00202469909168195
"Sheridan","Citizen","U.S. Islands",0.00237060450414856
"Sherman","Citizen","U.S. Islands",0
"Smith","Citizen","U.S. Islands",0
"Stafford","Citizen","U.S. Islands",0.00231481481481481
"Stanton","Citizen","U.S. Islands",0
"Stevens","Citizen","U.S. Islands",0
"Sumner","Citizen","U.S. Islands",0.00114222861494204
"Thomas","Citizen","U.S. Islands",0
"Trego","Citizen","U.S. Islands",0
"Wabaunsee","Citizen","U.S. Islands",0.000428755180791768
"Wallace","Citizen","U.S. Islands",0
"Washington","Citizen","U.S. Islands",0.000527611677805135
"Wichita","Citizen","U.S. Islands",0
"Wilson","Citizen","U.S. Islands",0.00231762498620461
"Woodson","Citizen","U.S. Islands",0
"Wyandotte","Citizen","U.S. Islands",0.0010820491772695
"Allen","Citizen","Not",0.00114670132252886
"Anderson","Citizen","Not",0.00164640324214792
"Atchison","Citizen","Not",0.00414837972704864
"Barber","Citizen","Not",0.00691823899371069
"Barton","Citizen","Not",0.0397824738129129
"Bourbon","Citizen","Not",0.00560356467728868
"Brown","Citizen","Not",0.00435222672064777
"Butler","Citizen","Not",0.0111813835259941
"Chase","Citizen","Not",0.0128581925055107
"Chautauqua","Citizen","Not",0
"Cherokee","Citizen","Not",0.0071114929362352
"Cheyenne","Citizen","Not",0.0223713646532438
"Clark","Citizen","Not",0.0354312354312354
"Clay","Citizen","Not",0.00783754898468115
"Cloud","Citizen","Not",0.0108148624049684
"Coffey","Citizen","Not",0.00733033814140459
"Comanche","Citizen","Not",0.0223880597014925
"Cowley","Citizen","Not",0.0211757532082375
"Crawford","Citizen","Not",0.0266385100753104
"Decatur","Citizen","Not",0.00413080895008606
"Dickinson","Citizen","Not",0.00502152080344333
"Doniphan","Citizen","Not",0.00496246341773763
"Douglas","Citizen","Not",0.0491706315725382
"Edwards","Citizen","Not",0.0885991307255099
"Elk","Citizen","Not",0.00223630264629146
"Ellis","Citizen","Not",0.0196944089952747
"Ellsworth","Citizen","Not",0.0134165366614665
"Finney","Citizen","Not",0.143942046158404
"Ford","Citizen","Not",0.212738376447543
"Franklin","Citizen","Not",0.00959111559818274
"Geary","Citizen","Not",0.0316687960420801
"Gove","Citizen","Not",0.0102376599634369
"Graham","Citizen","Not",0.018897030466641
"Grant","Citizen","Not",0.165685772773797
"Gray","Citizen","Not",0.0631492168178071
"Greeley","Citizen","Not",0.0506535947712418
"Greenwood","Citizen","Not",0.00344126388237134
"Hamilton","Citizen","Not",0.156225831399845
"Harper","Citizen","Not",0.013308309162259
"Harvey","Citizen","Not",0.0337591502798909
"Haskell","Citizen","Not",0.140677966101695
"Hodgeman","Citizen","Not",0.0412583806085611
"Jackson","Citizen","Not",0.00485074626865672
"Jefferson","Citizen","Not",0.00306910784209969
"Jewell","Citizen","Not",0.00559578670177749
"Johnson","Citizen","Not",0.0468319413423098
"Kearny","Citizen","Not",0.0814777327935223
"Kingman","Citizen","Not",0.00962772785622593
"Kiowa","Citizen","Not",0.0327287066246057
"Labette","Citizen","Not",0.00836183960471304
"Lane","Citizen","Not",0.00955794504181601
"Leavenworth","Citizen","Not",0.0176793178825725
"Lincoln","Citizen","Not",0.0104629042485732
"Linn","Citizen","Not",0.00167926112510495
"Logan","Citizen","Not",0.00930898675259578
"Lyon","Citizen","Not",0.0738748431056123
"Marion","Citizen","Not",0.00756712774613507
"Marshall","Citizen","Not",0.00199900049975012
"McPherson","Citizen","Not",0.0105633802816901
"Meade","Citizen","Not",0.0654802646589094
"Miami","Citizen","Not",0.00425232501223691
"Mitchell","Citizen","Not",0.0106416772554003
"Montgomery","Citizen","Not",0.0228176924877136
"Morris","Citizen","Not",0.00921739130434783
"Morton","Citizen","Not",0.0875724404378622
"Nemaha","Citizen","Not",0.00433113495422778
"Neosho","Citizen","Not",0.011021128904585
"Ness","Citizen","Not",0.0389990250243744
"Norton","Citizen","Not",0.0225402504472272
"Osage","Citizen","Not",0.00472636815920398
"Osborne","Citizen","Not",0.00951877313590693
"Ottawa","Citizen","Not",0.0021494708994709
"Pawnee","Citizen","Not",0.014903776588048
"Phillips","Citizen","Not",0.00727140519905472
"Pottawatomie","Citizen","Not",0.0156906077348066
"Pratt","Citizen","Not",0.0284423452099805
"Rawlins","Citizen","Not",0.0318271119842829
"Reno","Citizen","Not",0.0204814386961816
"Republic","Citizen","Not",0.00645027049521432
"Rice","Citizen","Not",0.0270621130417416
"Riley","Citizen","Not",0.0523713044173709
"Rooks","Citizen","Not",0.00347088314693405
"Rush","Citizen","Not",0.00282663316582915
"Russell","Citizen","Not",0.0093016599885518
"Saline","Citizen","Not",0.0319906701354625
"Scott","Citizen","Not",0.0499188311688312
"Sedgwick","Citizen","Not",0.0480387105180552
"Seward","Citizen","Not",0.222823751826072
"Shawnee","Citizen","Not",0.0292239026354647
"Sheridan","Citizen","Not",0.0165942315290399
"Sherman","Citizen","Not",0.007598282127519
"Smith","Citizen","Not",0.000802139037433155
"Stafford","Citizen","Not",0.0414351851851852
"Stanton","Citizen","Not",0.0939972080037227
"Stevens","Citizen","Not",0.151767151767152
"Sumner","Citizen","Not",0.00372281918944073
"Thomas","Citizen","Not",0.0102208201892744
"Trego","Citizen","Not",0.00440528634361234
"Wabaunsee","Citizen","Not",0.00371587823352866
"Wallace","Citizen","Not",0.0125391849529781
"Washington","Citizen","Not",0.020928596552937
"Wichita","Citizen","Not",0.138384754990926
"Wilson","Citizen","Not",0.00772541662068204
"Woodson","Citizen","Not",0.00654001868576767
"Wyandotte","Citizen","Not",0.122259119684589
"Allen","Disability","Yes",0.191829760795278
"Anderson","Disability","Yes",0.139722863741339
"Atchison","Disability","Yes",0.165704563407668
"Barber","Disability","Yes",0.138295622753225
"Barton","Disability","Yes",0.140247517415147
"Bourbon","Disability","Yes",0.180548868560424
"Brown","Disability","Yes",0.167193393822
"Butler","Disability","Yes",0.123106208359988
"Chase","Disability","Yes",0.167947732513451
"Chautauqua","Disability","Yes",0.226837060702875
"Cherokee","Disability","Yes",0.195456080266268
"Cheyenne","Disability","Yes",0.158273381294964
"Clark","Disability","Yes",0.138609112709832
"Clay","Disability","Yes",0.145407535089879
"Cloud","Disability","Yes",0.146477946017117
"Coffey","Disability","Yes",0.13719146896717
"Comanche","Disability","Yes",0.142045454545455
"Cowley","Disability","Yes",0.158306805471909
"Crawford","Disability","Yes",0.15823766677009
"Decatur","Disability","Yes",0.194395175594182
"Dickinson","Disability","Yes",0.168032786885246
"Doniphan","Disability","Yes",0.143428866511748
"Douglas","Disability","Yes",0.097613275335428
"Edwards","Disability","Yes",0.157113259668508
"Elk","Disability","Yes",0.204933586337761
"Ellis","Disability","Yes",0.112128704251837
"Ellsworth","Disability","Yes",0.163919244304501
"Finney","Disability","Yes",0.0978882593727127
"Ford","Disability","Yes",0.100075925709613
"Franklin","Disability","Yes",0.14055722715017
"Geary","Disability","Yes",0.113252859761107
"Gove","Disability","Yes",0.131294293174189
"Graham","Disability","Yes",0.178167641325536
"Grant","Disability","Yes",0.0935763215716686
"Gray","Disability","Yes",0.110553604281652
"Greeley","Disability","Yes",0.150501672240803
"Greenwood","Disability","Yes",0.190861494526416
"Hamilton","Disability","Yes",0.11446249033256
"Harper","Disability","Yes",0.140627739786078
"Harvey","Disability","Yes",0.130727171720125
"Haskell","Disability","Yes",0.0851116016678931
"Hodgeman","Disability","Yes",0.15703781512605
"Jackson","Disability","Yes",0.148282097649186
"Jefferson","Disability","Yes",0.131377072045491
"Jewell","Disability","Yes",0.154433742942544
"Johnson","Disability","Yes",0.0887068962452314
"Kearny","Disability","Yes",0.104747162022704
"Kingman","Disability","Yes",0.160361303835581
"Kiowa","Disability","Yes",0.150385083096879
"Labette","Disability","Yes",0.185188756569114
"Lane","Disability","Yes",0.153753753753754
"Leavenworth","Disability","Yes",0.146339748906916
"Lincoln","Disability","Yes",0.150259067357513
"Linn","Disability","Yes",0.191901036159865
"Logan","Disability","Yes",0.123501634580458
"Lyon","Disability","Yes",0.135616811401253
"Marion","Disability","Yes",0.158938734516237
"Marshall","Disability","Yes",0.150234263597474
"McPherson","Disability","Yes",0.106230562253206
"Meade","Disability","Yes",0.104088345864662
"Miami","Disability","Yes",0.115497258225324
"Mitchell","Disability","Yes",0.145857073091323
"Montgomery","Disability","Yes",0.17638141663942
"Morris","Disability","Yes",0.145704709825366
"Morton","Disability","Yes",0.124419376244194
"Nemaha","Disability","Yes",0.125985844287159
"Neosho","Disability","Yes",0.182154986106823
"Ness","Disability","Yes",0.143377483443709
"Norton","Disability","Yes",0.151241060159865
"Osage","Disability","Yes",0.164545798160514
"Osborne","Disability","Yes",0.168615719336416
"Ottawa","Disability","Yes",0.143625062993449
"Pawnee","Disability","Yes",0.167966101694915
"Phillips","Disability","Yes",0.155303733977336
"Pottawatomie","Disability","Yes",0.0954853273137698
"Pratt","Disability","Yes",0.156420478388586
"Rawlins","Disability","Yes",0.170527156549521
"Reno","Disability","Yes",0.142144759924631
"Republic","Disability","Yes",0.151656754460493
"Rice","Disability","Yes",0.132742461287694
"Riley","Disability","Yes",0.0826076138342871
"Rooks","Disability","Yes",0.163451978524558
"Rush","Disability","Yes",0.166773572803079
"Russell","Disability","Yes",0.178030303030303
"Saline","Disability","Yes",0.125716782262028
"Scott","Disability","Yes",0.11677326181143
"Sedgwick","Disability","Yes",0.118375059990402
"Seward","Disability","Yes",0.0768230295673285
"Shawnee","Disability","Yes",0.145911548387464
"Sheridan","Disability","Yes",0.149080735411671
"Sherman","Disability","Yes",0.1855
"Smith","Disability","Yes",0.178707224334601
"Stafford","Disability","Yes",0.15693257359924
"Stanton","Disability","Yes",0.130146710837672
"Stevens","Disability","Yes",0.1002106002106
"Sumner","Disability","Yes",0.137335348736774
"Thomas","Disability","Yes",0.121910615955948
"Trego","Disability","Yes",0.101459346768589
"Wabaunsee","Disability","Yes",0.145778938207137
"Wallace","Disability","Yes",0.143944197844008
"Washington","Disability","Yes",0.142085359265262
"Wichita","Disability","Yes",0.121559633027523
"Wilson","Disability","Yes",0.222831561275881
"Woodson","Disability","Yes",0.177596485723251
"Wyandotte","Disability","Yes",0.145121676148467
"Allen","Disability","No",0.808170239204722
"Anderson","Disability","No",0.860277136258661
"Atchison","Disability","No",0.834295436592332
"Barber","Disability","No",0.861704377246775
"Barton","Disability","No",0.859752482584852
"Bourbon","Disability","No",0.819451131439576
"Brown","Disability","No",0.832806606178
"Butler","Disability","No",0.876893791640012
"Chase","Disability","No",0.832052267486549
"Chautauqua","Disability","No",0.773162939297125
"Cherokee","Disability","No",0.804543919733732
"Cheyenne","Disability","No",0.841726618705036
"Clark","Disability","No",0.861390887290168
"Clay","Disability","No",0.854592464910121
"Cloud","Disability","No",0.853522053982883
"Coffey","Disability","No",0.86280853103283
"Comanche","Disability","No",0.857954545454545
"Cowley","Disability","No",0.841693194528091
"Crawford","Disability","No",0.84176233322991
"Decatur","Disability","No",0.805604824405818
"Dickinson","Disability","No",0.831967213114754
"Doniphan","Disability","No",0.856571133488252
"Douglas","Disability","No",0.902386724664572
"Edwards","Disability","No",0.842886740331492
"Elk","Disability","No",0.795066413662239
"Ellis","Disability","No",0.887871295748163
"Ellsworth","Disability","No",0.836080755695499
"Finney","Disability","No",0.902111740627287
"Ford","Disability","No",0.899924074290387
"Franklin","Disability","No",0.85944277284983
"Geary","Disability","No",0.886747140238893
"Gove","Disability","No",0.868705706825811
"Graham","Disability","No",0.821832358674464
"Grant","Disability","No",0.906423678428331
"Gray","Disability","No",0.889446395718348
"Greeley","Disability","No",0.849498327759197
"Greenwood","Disability","No",0.809138505473584
"Hamilton","Disability","No",0.88553750966744
"Harper","Disability","No",0.859372260213923
"Harvey","Disability","No",0.869272828279875
"Haskell","Disability","No",0.914888398332107
"Hodgeman","Disability","No",0.84296218487395
"Jackson","Disability","No",0.851717902350814
"Jefferson","Disability","No",0.868622927954509
"Jewell","Disability","No",0.845566257057456
"Johnson","Disability","No",0.911293103754769
